"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.713163887982981	-0.717595127192706	2.14392290315867	0.313203729532333	"Linear regression"	"Beta coefficient"	26	0.140668568414335
"Sex"	-0.395346505901462	-1.22497318097068	0.434280169167758	0.334494275520191	"Linear regression"	"Beta coefficient"	26	0.140668568414335
"`Genes DUP`"	0.389038149119807	-0.0625846685629314	0.840660966802546	0.0879600488227317	"Linear regression"	"Beta coefficient"	26	0.140668568414335
