"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.0167887014420005	-0.738984945402873	0.705407542518872	0.96318636817623	"Linear regression"	"Beta coefficient"	78	-0.0255935795638689
"Sex"	-0.00440716825822823	-0.444673816317203	0.435859479800746	0.984143083511409	"Linear regression"	"Beta coefficient"	78	-0.0255935795638689
"Rare_Deleterious_SNVs_LOEUF"	0.0311009128996526	-0.190169119743854	0.252370945543159	0.78024629789459	"Linear regression"	"Beta coefficient"	78	-0.0255935795638689
