"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.478727198508644	-1.18060383261062	0.22314943559333	0.157238416948816	"Linear regression"	"Beta coefficient"	12	0.115241702741703
"Sex"	0.553320964810666	-0.663364357127904	1.77000628674924	0.330437958289442	"Linear regression"	"Beta coefficient"	12	0.115241702741703
"`Genes DUP`"	-0.0757362701940209	-0.674790711514373	0.523318171126331	0.781354664404857	"Linear regression"	"Beta coefficient"	12	0.115241702741703
