"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.27738458779446	-1.50064383157659	0.945874655987664	0.642096052984875	"Linear regression"	"Beta coefficient"	24	0.0272304588815502
"Sex"	0.146449221169965	-0.559393655733704	0.852292098073634	0.670515914737565	"Linear regression"	"Beta coefficient"	24	0.0272304588815502
"`Genes DUP`"	0.272086587679726	-0.0992433070370811	0.643416482396533	0.142475571579178	"Linear regression"	"Beta coefficient"	24	0.0272304588815502
