"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.130904710779282	-1.44817247226108	1.18636305070251	0.838263253549757	"Linear regression"	"Beta coefficient"	24	0.0697234533412631
"Sex"	0.0712839451241346	-0.681983681457588	0.824551571705857	0.845876230045332	"Linear regression"	"Beta coefficient"	24	0.0697234533412631
"`DUPs LOEUF<0.35`"	0.231342610509098	-0.196131505984755	0.658816727002951	0.273094675896153	"Linear regression"	"Beta coefficient"	24	0.0697234533412631
