"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0327798762154122	-0.716542547622743	0.782102300053567	0.930787281980609	"Linear regression"	"Beta coefficient"	78	-0.0221586150620317
"Sex"	0.0122629178666442	-0.448627698655204	0.473153534388492	0.957869754229848	"Linear regression"	"Beta coefficient"	78	-0.0221586150620317
"SCZ_PRS"	-0.0662837545677081	-0.305074845578299	0.172507336442883	0.581929324331181	"Linear regression"	"Beta coefficient"	78	-0.0221586150620317
