"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.242155441914868	-0.571026406222456	1.05533729005219	0.511682008672668	"Linear regression"	"Beta coefficient"	11	-0.183107197157011
"Sex"	0.364425127151683	-1.19673880347429	1.92558905777766	0.605022859526511	"Linear regression"	"Beta coefficient"	11	-0.183107197157011
"`Genes DUP`"	-0.139197281100588	-0.862384861935872	0.583990299734697	0.668908259488506	"Linear regression"	"Beta coefficient"	11	-0.183107197157011
