"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.225187520617803	-0.467009099448056	0.917384140683663	0.519217886709617	"Linear regression"	"Beta coefficient"	83	0.0100904270704003
"Sex"	-0.0930493874540049	-0.517509508584083	0.331410733676073	0.663824524030817	"Linear regression"	"Beta coefficient"	83	0.0100904270704003
"SCZ_PRS"	-0.0910094657158578	-0.303611639115921	0.121592707684206	0.39681570693473	"Linear regression"	"Beta coefficient"	83	0.0100904270704003
