"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.631611235489683	-1.01338783897808	2.27661030995744	0.435152643223449	"Linear regression"	"Beta coefficient"	26	-0.0590754201018782
"Sex"	-0.34857504559403	-1.32836161668072	0.631211525492665	0.469195704934595	"Linear regression"	"Beta coefficient"	26	-0.0590754201018782
"`DELs LOEUF<0.35`"	0.0198395760359688	-0.989138997834377	1.02881814990631	0.967905171298165	"Linear regression"	"Beta coefficient"	26	-0.0590754201018782
