"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.597146784574186	-1.75463311253232	0.560339543383953	0.296947145884656	"Linear regression"	"Beta coefficient"	26	-0.0531872441086472
"Sex"	0.272192171450435	-0.401275670594334	0.945660013495204	0.411712644978787	"Linear regression"	"Beta coefficient"	26	-0.0531872441086472
"`Genes DEL`"	0.0503686661888506	-0.386994086271567	0.487731418649268	0.813807803910444	"Linear regression"	"Beta coefficient"	26	-0.0531872441086472
